,close,close,close,close
coin,EOSUSDT,ETHUSDT,LINKUSDT,LTCUSDT
timestamp,,,,
2020-08-21 09:31:00,3.5307,410.37,15.32,62.59
2020-08-21 09:32:00,3.5316,410.28,15.3322,62.58
2020-08-21 09:33:00,3.5307,410.23,15.3367,62.57
2020-08-21 09:34:00,3.5273,410.01,15.2982,62.52
2020-08-21 09:35:00,3.5237,409.7,15.2906,62.48
2020-08-21 09:36:00,3.5257,409.79,15.2795,62.51
2020-08-21 09:37:00,3.5301,410.23,15.3271,62.57
2020-08-21 09:38:00,3.5289,410.33,15.3989,62.59
2020-08-21 09:39:00,3.5303,410.46,15.39,62.62
2020-08-21 09:40:00,3.5272,410.38,15.3803,62.59
2020-08-21 09:41:00,3.5251,410.02,15.4041,62.54
2020-08-21 09:42:00,3.5239,410.02,15.4104,62.53
2020-08-21 09:43:00,3.5253,409.96,15.4034,62.57
2020-08-21 09:44:00,3.52,409.57,15.345,62.41
2020-08-21 09:45:00,3.5153,409.39,15.3742,62.33
2020-08-21 09:46:00,3.5108,409.31,15.3544,62.3
2020-08-21 09:47:00,3.5144,409.25,15.3358,62.34
2020-08-21 09:48:00,3.5167,409.4,15.3018,62.37
2020-08-21 09:49:00,3.5096,409.21,15.2471,62.31
2020-08-21 09:50:00,3.5036,409.13,15.2255,62.23
2020-08-21 09:51:00,3.5018,408.77,15.2246,62.16
2020-08-21 09:52:00,3.51,409.01,15.2741,62.31
2020-08-21 09:53:00,3.5081,408.93,15.2722,62.2
2020-08-21 09:54:00,3.5147,409.5,15.2911,62.27
2020-08-21 09:55:00,3.5141,409.4,15.2781,62.29
2020-08-21 09:56:00,3.5115,409.35,15.2726,62.28
2020-08-21 09:57:00,3.5048,409.04,15.2106,62.13
2020-08-21 09:58:00,3.4999,408.7,15.1992,62.02
2020-08-21 09:59:00,3.497,408.49,15.2557,62.1
2020-08-21 10:00:00,3.5064,408.3,15.2624,62.13
2020-08-21 10:01:00,3.51,408.42,15.262,62.23
2020-08-21 10:02:00,3.4973,408.41,15.2602,62.14
2020-08-21 10:03:00,3.5053,408.41,15.2566,62.17
2020-08-21 10:04:00,3.5126,408.88,15.3055,62.24
2020-08-21 10:05:00,3.5085,408.75,15.302,62.24
2020-08-21 10:06:00,3.4992,408.09,15.3016,62.14
2020-08-21 10:07:00,3.4925,407.7,15.2975,62.04
2020-08-21 10:08:00,3.4736,407.31,15.2912,61.8
2020-08-21 10:09:00,3.4806,407.33,15.2506,61.88
2020-08-21 10:10:00,3.4829,407.38,15.2013,61.88
2020-08-21 10:11:00,3.4898,407.68,15.2211,61.99
2020-08-21 10:12:00,3.4886,407.82,15.2237,62.02
2020-08-21 10:13:00,3.4828,407.51,15.2171,62.01
2020-08-21 10:14:00,3.4738,407.33,15.193,61.87
2020-08-21 10:15:00,3.4883,407.83,15.2068,61.96
2020-08-21 10:16:00,3.492,408.41,15.2168,62.06
2020-08-21 10:17:00,3.4979,408.93,15.2376,62.12
2020-08-21 10:18:00,3.5025,408.97,15.2655,62.13
2020-08-21 10:19:00,3.4993,408.86,15.2457,62.09
2020-08-21 10:20:00,3.495,408.68,15.2215,62.07
2020-08-21 10:21:00,3.4843,407.89,15.2139,61.91
2020-08-21 10:22:00,3.4858,407.51,15.2147,61.89
2020-08-21 10:23:00,3.4946,407.66,15.2187,61.96
2020-08-21 10:24:00,3.4871,406.85,15.1902,61.9
2020-08-21 10:25:00,3.4807,406.74,15.1494,61.84
2020-08-21 10:26:00,3.4892,407.37,15.164,61.94
2020-08-21 10:27:00,3.4953,408.12,15.1982,61.99
2020-08-21 10:28:00,3.4934,408.0,15.183,61.98
2020-08-21 10:29:00,3.4916,407.64,15.156,62.0
2020-08-21 10:30:00,3.4963,407.85,15.1264,62.01
2020-08-21 10:31:00,3.497,408.1,15.1041,62.0
2020-08-21 10:32:00,3.4924,407.79,15.1299,61.99
2020-08-21 10:33:00,3.4863,407.7,15.0743,61.93
2020-08-21 10:34:00,3.4794,407.13,15.0497,61.74
2020-08-21 10:35:00,3.4781,406.5,15.0785,61.75
2020-08-21 10:36:00,3.4865,406.6,15.0626,61.76
2020-08-21 10:37:00,3.4792,406.46,15.0274,61.7
2020-08-21 10:38:00,3.481,406.49,15.0233,61.69
2020-08-21 10:39:00,3.4641,406.0,14.995,61.58
2020-08-21 10:40:00,3.467,405.97,14.9979,61.53
2020-08-21 10:41:00,3.4821,406.88,15.0333,61.59
2020-08-21 10:42:00,3.484,406.94,15.0731,61.65
2020-08-21 10:43:00,3.4823,407.21,15.0587,61.66
2020-08-21 10:44:00,3.4742,406.86,15.0689,61.66
2020-08-21 10:45:00,3.4645,406.19,15.1003,61.55
2020-08-21 10:46:00,3.4615,406.35,15.1314,61.39
2020-08-21 10:47:00,3.4525,406.28,15.1145,61.17
2020-08-21 10:48:00,3.4415,405.98,15.0092,61.2
2020-08-21 10:49:00,3.4389,405.45,14.9592,61.26
2020-08-21 10:50:00,3.4517,406.05,15.0393,61.4
2020-08-21 10:51:00,3.4519,405.69,14.9606,61.39
2020-08-21 10:52:00,3.4501,405.68,14.9481,61.38
2020-08-21 10:53:00,3.4567,406.12,14.9828,61.47
2020-08-21 10:54:00,3.4587,406.75,15.0528,61.49
2020-08-21 10:55:00,3.4722,407.51,15.0914,61.67
2020-08-21 10:56:00,3.4689,407.49,15.0882,61.66
2020-08-21 10:57:00,3.4734,407.7,15.1193,61.7
2020-08-21 10:58:00,3.4747,408.13,15.0664,61.75
2020-08-21 10:59:00,3.4791,408.53,15.097,61.74
2020-08-21 11:00:00,3.471,408.3,15.1112,61.67
2020-08-21 11:01:00,3.4808,408.5,15.1193,61.94
2020-08-21 11:02:00,3.4789,408.52,15.0986,61.91
2020-08-21 11:03:00,3.4882,408.87,15.1394,61.96
2020-08-21 11:04:00,3.4864,408.81,15.153,61.93
2020-08-21 11:05:00,3.4855,408.47,15.1124,61.82
2020-08-21 11:06:00,3.485,408.44,15.0908,61.79
2020-08-21 11:07:00,3.4751,408.04,15.0549,61.67
2020-08-21 11:08:00,3.4865,408.75,15.072,61.8
2020-08-21 11:09:00,3.4892,408.64,15.0721,61.82
2020-08-21 11:10:00,3.484,408.03,15.0267,61.76
2020-08-21 11:11:00,3.4853,407.92,15.0128,61.77
2020-08-21 11:12:00,3.4858,408.18,15.0602,61.82
2020-08-21 11:13:00,3.4841,407.77,15.0251,61.79
2020-08-21 11:14:00,3.4827,407.62,15.0334,61.79
2020-08-21 11:15:00,3.4782,407.28,15.0273,61.77
2020-08-21 11:16:00,3.478,407.38,14.9839,61.8
2020-08-21 11:17:00,3.4848,407.9,15.0117,61.91
2020-08-21 11:18:00,3.484,408.27,15.0598,61.97
2020-08-21 11:19:00,3.4845,408.08,15.0369,61.94
2020-08-21 11:20:00,3.484,408.21,14.9875,61.97
2020-08-21 11:21:00,3.4812,407.9,14.9972,61.94
2020-08-21 11:22:00,3.48,407.98,14.9683,61.92
2020-08-21 11:23:00,3.4833,408.27,14.98,61.98
2020-08-21 11:24:00,3.4813,408.17,14.9336,61.95
2020-08-21 11:25:00,3.4789,408.13,14.9436,61.86
2020-08-21 11:26:00,3.4749,407.69,14.8126,61.79
2020-08-21 11:27:00,3.465,407.15,14.8887,61.72
2020-08-21 11:28:00,3.4537,406.61,14.8755,61.57
2020-08-21 11:29:00,3.4587,406.71,14.7754,61.53
2020-08-21 11:30:00,3.451,406.55,14.6856,61.42
2020-08-21 11:31:00,3.4456,406.06,14.6853,61.29
2020-08-21 11:32:00,3.4435,406.13,14.6358,61.35
2020-08-21 11:33:00,3.4546,406.63,14.7207,61.49
2020-08-21 11:34:00,3.4505,406.44,14.634,61.49
2020-08-21 11:35:00,3.4543,406.6,14.6781,61.46
2020-08-21 11:36:00,3.4575,406.64,14.6924,61.46
2020-08-21 11:37:00,3.4549,406.37,14.7202,61.42
2020-08-21 11:38:00,3.4543,406.44,14.7447,61.43
2020-08-21 11:39:00,3.4459,405.96,14.7397,61.38
2020-08-21 11:40:00,3.4288,405.37,14.6752,61.1
2020-08-21 11:41:00,3.4315,405.28,14.6428,61.12
2020-08-21 11:42:00,3.4285,405.42,14.5832,61.07
2020-08-21 11:43:00,3.4181,405.27,14.4392,60.73
2020-08-21 11:44:00,3.4236,405.28,14.3896,60.87
2020-08-21 11:45:00,3.435,405.78,14.4308,60.92
2020-08-21 11:46:00,3.4428,406.42,14.4,61.22
2020-08-21 11:47:00,3.432,405.63,14.2331,61.08
2020-08-21 11:48:00,3.4311,405.93,14.3629,61.07
2020-08-21 11:49:00,3.428,405.34,14.2214,60.97
2020-08-21 11:50:00,3.4239,405.07,14.1681,61.03
2020-08-21 11:51:00,3.4215,404.95,14.29,60.96
2020-08-21 11:52:00,3.4146,404.33,14.2858,60.81
2020-08-21 11:53:00,3.4283,404.74,14.372,60.99
2020-08-21 11:54:00,3.4311,405.36,14.4171,61.16
2020-08-21 11:55:00,3.4388,405.8,14.4029,61.27
2020-08-21 11:56:00,3.4303,405.26,14.4002,61.13
2020-08-21 11:57:00,3.4381,405.86,14.4086,61.18
2020-08-21 11:58:00,3.4332,405.62,14.3687,61.12
2020-08-21 11:59:00,3.4329,405.33,14.3078,61.12
2020-08-21 12:00:00,3.42,404.64,14.3986,60.97
2020-08-21 12:01:00,3.4047,403.91,14.3588,60.7
2020-08-21 12:02:00,3.4001,403.44,14.3528,60.73
2020-08-21 12:03:00,3.3852,403.1,14.3783,60.66
2020-08-21 12:04:00,3.3765,403.42,14.3395,60.56
2020-08-21 12:05:00,3.3852,403.03,14.3938,60.74
2020-08-21 12:06:00,3.3882,403.09,14.4977,60.75
2020-08-21 12:07:00,3.3821,402.86,14.4582,60.68
2020-08-21 12:08:00,3.3713,402.73,14.421,60.62
2020-08-21 12:09:00,3.3425,402.26,14.424,60.41
2020-08-21 12:10:00,3.3375,401.75,14.3687,60.22
2020-08-21 12:11:00,3.3526,402.65,14.3787,60.45
2020-08-21 12:12:00,3.3352,401.37,14.3661,60.21
2020-08-21 12:13:00,3.3511,402.18,14.4188,60.48
2020-08-21 12:14:00,3.3563,402.94,14.5323,60.61
2020-08-21 12:15:00,3.3725,403.42,14.5386,60.7
2020-08-21 12:16:00,3.3747,403.66,14.556,60.71
2020-08-21 12:17:00,3.3716,403.33,14.5392,60.66
2020-08-21 12:18:00,3.3614,403.11,14.5346,60.58
2020-08-21 12:19:00,3.3689,403.04,14.5605,60.61
2020-08-21 12:20:00,3.3623,402.25,14.5167,60.53
2020-08-21 12:21:00,3.3527,402.32,14.4843,60.49
2020-08-21 12:22:00,3.3462,401.42,14.4103,60.31
2020-08-21 12:23:00,3.3404,401.1,14.4058,60.33
2020-08-21 12:24:00,3.3334,400.77,14.2954,60.25
2020-08-21 12:25:00,3.3344,401.52,14.2928,60.3
2020-08-21 12:26:00,3.3453,401.7,14.3791,60.5
2020-08-21 12:27:00,3.3454,400.76,14.3388,60.38
2020-08-21 12:28:00,3.3318,400.78,14.2436,60.24
2020-08-21 12:29:00,3.3327,400.09,14.1739,60.19
2020-08-21 12:30:00,3.3452,401.15,14.3142,60.41
2020-08-21 12:31:00,3.3629,402.5,14.3351,60.6
2020-08-21 12:32:00,3.3614,402.34,14.3683,60.6
2020-08-21 12:33:00,3.3713,403.41,14.4435,60.78
2020-08-21 12:34:00,3.3675,403.35,14.4687,60.77
2020-08-21 12:35:00,3.3642,402.9,14.4237,60.69
2020-08-21 12:36:00,3.365,403.69,14.5127,60.76
2020-08-21 12:37:00,3.3677,403.59,14.5024,60.82
2020-08-21 12:38:00,3.3676,403.57,14.44,60.86
2020-08-21 12:39:00,3.3728,403.87,14.4905,61.01
2020-08-21 12:40:00,3.3822,404.39,14.4999,61.17
2020-08-21 12:41:00,3.3837,405.06,14.4995,61.37
2020-08-21 12:42:00,3.387,405.29,14.5571,61.39
2020-08-21 12:43:00,3.3827,404.57,14.5196,61.26
2020-08-21 12:44:00,3.3877,404.85,14.4875,61.39
2020-08-21 12:45:00,3.3866,404.44,14.4591,61.36
2020-08-21 12:46:00,3.3845,404.11,14.5101,61.27
2020-08-21 12:47:00,3.3881,404.33,14.576,61.33
2020-08-21 12:48:00,3.399,404.88,14.6457,61.5
2020-08-21 12:49:00,3.4042,405.1,14.6331,61.44
2020-08-21 12:50:00,3.4094,405.12,14.6738,61.45
2020-08-21 12:51:00,3.4064,404.9,14.6003,61.39
2020-08-21 12:52:00,3.4042,404.91,14.6098,61.41
2020-08-21 12:53:00,3.4081,405.08,14.6591,61.39
2020-08-21 12:54:00,3.414,406.43,14.7112,61.49
2020-08-21 12:55:00,3.4241,407.2,14.6844,61.56
2020-08-21 12:56:00,3.4211,407.46,14.7015,61.67
2020-08-21 12:57:00,3.4332,407.55,14.7715,61.77
2020-08-21 12:58:00,3.4267,407.1,14.6834,61.67
2020-08-21 12:59:00,3.4231,406.68,14.6849,61.61
2020-08-21 13:00:00,3.4149,406.42,14.6105,61.55
2020-08-21 13:01:00,3.4231,406.89,14.6715,61.65
2020-08-21 13:02:00,3.4166,406.24,14.61,61.64
2020-08-21 13:03:00,3.4121,406.16,14.5149,61.55
2020-08-21 13:04:00,3.4156,406.72,14.5877,61.58
2020-08-21 13:05:00,3.4108,406.31,14.5877,61.51
2020-08-21 13:06:00,3.4038,406.16,14.5762,61.53
2020-08-21 13:07:00,3.4032,405.71,14.57,61.49
2020-08-21 13:08:00,3.402,405.51,14.5571,61.45
2020-08-21 13:09:00,3.4037,405.21,14.5746,61.42
2020-08-21 13:10:00,3.417,405.34,14.6176,61.53
2020-08-21 13:11:00,3.423,406.21,14.5844,61.62
2020-08-21 13:12:00,3.4331,406.8,14.6306,61.7
2020-08-21 13:13:00,3.4319,406.66,14.6133,61.71
2020-08-21 13:14:00,3.435,406.88,14.6194,61.76
2020-08-21 13:15:00,3.4271,406.81,14.5691,61.64
2020-08-21 13:16:00,3.4212,406.33,14.541,61.58
2020-08-21 13:17:00,3.4233,406.02,14.5804,61.58
2020-08-21 13:18:00,3.4217,405.94,14.5774,61.5
2020-08-21 13:19:00,3.422,405.75,14.5672,61.51
2020-08-21 13:20:00,3.4268,405.76,14.5562,61.48
2020-08-21 13:21:00,3.4258,405.97,14.5339,61.45
2020-08-21 13:22:00,3.4288,406.49,14.5376,61.55
2020-08-21 13:23:00,3.4318,406.79,14.455,61.58
2020-08-21 13:24:00,3.4329,406.96,14.4241,61.64
2020-08-21 13:25:00,3.4357,407.58,14.49,61.65
2020-08-21 13:26:00,3.4316,407.64,14.4863,61.64
2020-08-21 13:27:00,3.4325,407.69,14.4772,61.6
2020-08-21 13:28:00,3.4263,407.15,14.4381,61.51
2020-08-21 13:29:00,3.4232,406.96,14.4311,61.54
2020-08-21 13:30:00,3.4195,406.39,14.4261,61.48
2020-08-21 13:31:00,3.4122,406.16,14.4043,61.35
2020-08-21 13:32:00,3.4083,405.83,14.3762,61.29
2020-08-21 13:33:00,3.4074,405.97,14.3502,61.34
2020-08-21 13:34:00,3.4083,405.89,14.3912,61.36
2020-08-21 13:35:00,3.4141,405.9,14.3739,61.35
2020-08-21 13:36:00,3.4133,405.96,14.3306,61.38
2020-08-21 13:37:00,3.4159,405.86,14.2716,61.39
2020-08-21 13:38:00,3.4181,405.81,14.2705,61.41
2020-08-21 13:39:00,3.4165,405.39,14.2812,61.4
2020-08-21 13:40:00,3.4083,404.89,14.2053,61.3
2020-08-21 13:41:00,3.399,404.56,14.2153,61.23
2020-08-21 13:42:00,3.3983,404.72,14.218,61.22
2020-08-21 13:43:00,3.4028,405.03,14.2866,61.27
2020-08-21 13:44:00,3.4005,404.89,14.2951,61.29
2020-08-21 13:45:00,3.4026,405.14,14.3449,61.32
2020-08-21 13:46:00,3.4073,405.36,14.3442,61.32
2020-08-21 13:47:00,3.4035,405.35,14.3001,61.3
2020-08-21 13:48:00,3.4032,404.97,14.2144,61.26
2020-08-21 13:49:00,3.3998,404.44,14.2346,61.11
2020-08-21 13:50:00,3.3996,404.82,14.2451,61.11
2020-08-21 13:51:00,3.3982,404.39,14.2308,61.06
2020-08-21 13:52:00,3.3965,404.43,14.2159,61.01
2020-08-21 13:53:00,3.3921,404.15,14.1584,61.01
2020-08-21 13:54:00,3.3785,403.93,14.0913,60.97
2020-08-21 13:55:00,3.3743,403.85,14.0795,60.91
2020-08-21 13:56:00,3.3748,403.5,14.1558,60.94
2020-08-21 13:57:00,3.356,402.41,14.0737,60.75
2020-08-21 13:58:00,3.3711,402.48,14.1125,60.92
2020-08-21 13:59:00,3.37,402.06,14.0989,60.9
2020-08-21 14:00:00,3.3798,403.59,14.2101,61.09
2020-08-21 14:01:00,3.379,403.72,14.2572,61.06
2020-08-21 14:02:00,3.3758,403.72,14.1768,61.01
2020-08-21 14:03:00,3.3688,403.77,14.1604,60.96
2020-08-21 14:04:00,3.3631,403.56,14.1711,60.9
2020-08-21 14:05:00,3.3603,402.96,14.1012,60.8
2020-08-21 14:06:00,3.3504,401.81,14.0671,60.64
2020-08-21 14:07:00,3.3541,401.95,14.0694,60.69
2020-08-21 14:08:00,3.3536,401.78,14.0079,60.72
2020-08-21 14:09:00,3.3529,401.53,14.09,60.72
2020-08-21 14:10:00,3.3639,402.35,14.1081,60.83
2020-08-21 14:11:00,3.3644,401.99,14.097,60.74
2020-08-21 14:12:00,3.3755,403.11,14.1487,61.02
2020-08-21 14:13:00,3.3818,403.45,14.2463,61.1
2020-08-21 14:14:00,3.3908,403.73,14.2461,61.17
2020-08-21 14:15:00,3.3901,403.81,14.1926,61.28
2020-08-21 14:16:00,3.3954,404.29,14.2694,61.36
2020-08-21 14:17:00,3.3959,404.8,14.3078,61.36
2020-08-21 14:18:00,3.387,404.72,14.2911,61.19
2020-08-21 14:19:00,3.387,404.8,14.2831,61.26
2020-08-21 14:20:00,3.3865,404.39,14.2594,61.09
2020-08-21 14:21:00,3.3973,404.77,14.2424,61.26
2020-08-21 14:22:00,3.3922,404.54,14.2183,61.19
2020-08-21 14:23:00,3.3836,404.19,14.1848,61.11
2020-08-21 14:24:00,3.3876,404.35,14.1986,61.15
2020-08-21 14:25:00,3.3967,405.21,14.1687,61.23
2020-08-21 14:26:00,3.396,405.18,14.1145,61.26
2020-08-21 14:27:00,3.3947,405.16,14.1233,61.29
2020-08-21 14:28:00,3.3856,404.42,14.1245,61.23
2020-08-21 14:29:00,3.3879,404.72,14.0932,61.35
2020-08-21 14:30:00,3.3778,404.35,14.0415,61.16
2020-08-21 14:31:00,3.3645,403.5,13.9387,60.92
2020-08-21 14:32:00,3.3666,403.99,14.0586,60.97
2020-08-21 14:33:00,3.3693,404.22,14.0401,60.97
2020-08-21 14:34:00,3.3647,403.92,14.0191,60.85
2020-08-21 14:35:00,3.3678,404.07,14.0117,60.87
2020-08-21 14:36:00,3.363,403.37,13.9759,60.76
2020-08-21 14:37:00,3.3675,403.85,14.1271,60.84
2020-08-21 14:38:00,3.3757,404.45,14.1715,61.0
2020-08-21 14:39:00,3.3817,404.68,14.1554,61.01
2020-08-21 14:40:00,3.3858,404.84,14.1581,61.12
2020-08-21 14:41:00,3.3869,404.84,14.1213,61.12
2020-08-21 14:42:00,3.393,405.03,14.1763,61.22
2020-08-21 14:43:00,3.4045,406.1,14.2062,61.3
2020-08-21 14:44:00,3.4134,407.04,14.2041,61.43
2020-08-21 14:45:00,3.404,406.66,14.2594,61.37
2020-08-21 14:46:00,3.405,406.49,14.2203,61.35
2020-08-21 14:47:00,3.4085,406.68,14.1865,61.32
2020-08-21 14:48:00,3.4074,406.25,14.1978,61.25
2020-08-21 14:49:00,3.4071,406.5,14.1783,61.31
2020-08-21 14:50:00,3.405,406.59,14.1636,61.3
2020-08-21 14:51:00,3.3991,406.3,14.1184,61.24
2020-08-21 14:52:00,3.4032,406.43,14.1086,61.21
2020-08-21 14:53:00,3.3979,406.12,14.064,61.26
2020-08-21 14:54:00,3.3964,406.0,14.0195,61.26
2020-08-21 14:55:00,3.3912,405.34,14.0649,61.21
2020-08-21 14:56:00,3.3953,405.63,14.0875,61.28
2020-08-21 14:57:00,3.3996,405.63,14.1608,61.3
2020-08-21 14:58:00,3.4,406.06,14.1771,61.29
2020-08-21 14:59:00,3.3938,405.22,14.1267,61.03
2020-08-21 15:00:00,3.3874,404.84,14.1255,60.88
2020-08-21 15:01:00,3.3855,404.72,14.1127,60.9
2020-08-21 15:02:00,3.3792,404.4,14.0416,60.78
2020-08-21 15:03:00,3.3777,403.99,14.015,60.75
2020-08-21 15:04:00,3.3769,404.11,14.0287,60.72
2020-08-21 15:05:00,3.379,404.23,13.9907,60.87
2020-08-21 15:06:00,3.38,403.99,13.9987,60.81
2020-08-21 15:07:00,3.3836,403.84,14.0032,60.86
2020-08-21 15:08:00,3.3805,403.7,13.9616,60.82
2020-08-21 15:09:00,3.3839,404.07,13.95,60.82
2020-08-21 15:10:00,3.3744,403.52,13.8971,60.78
2020-08-21 15:11:00,3.3768,403.24,13.9699,60.76
2020-08-21 15:12:00,3.3782,403.66,13.9001,60.79
2020-08-21 15:13:00,3.3814,403.76,13.8471,60.83
2020-08-21 15:14:00,3.3841,403.97,13.8884,60.87
2020-08-21 15:15:00,3.3841,403.8,13.9315,60.85
2020-08-21 15:16:00,3.3855,404.04,13.9624,60.85
2020-08-21 15:17:00,3.3874,404.41,13.96,60.84
2020-08-21 15:18:00,3.3906,404.51,13.93,60.92
2020-08-21 15:19:00,3.4011,405.16,13.9846,61.06
2020-08-21 15:20:00,3.3968,405.02,13.9095,61.03
2020-08-21 15:21:00,3.3952,404.9,13.9273,61.03
2020-08-21 15:22:00,3.3937,404.99,13.9699,61.07
2020-08-21 15:23:00,3.4021,405.76,13.9711,61.18
2020-08-21 15:24:00,3.3996,406.11,14.0623,61.18
2020-08-21 15:25:00,3.3933,405.75,14.07,61.09
2020-08-21 15:26:00,3.394,405.93,14.053,61.12
2020-08-21 15:27:00,3.394,406.03,14.0615,61.14
2020-08-21 15:28:00,3.3859,405.49,14.0431,60.98
2020-08-21 15:29:00,3.3821,405.13,14.002,60.97
2020-08-21 15:30:00,3.3895,405.31,14.0454,61.03
2020-08-21 15:31:00,3.4019,406.46,14.1221,61.2
2020-08-21 15:32:00,3.3968,406.04,14.21,61.15
2020-08-21 15:33:00,3.4006,406.31,14.15,61.2
2020-08-21 15:34:00,3.3994,406.19,14.1931,61.2
2020-08-21 15:35:00,3.3988,406.16,14.1427,61.22
2020-08-21 15:36:00,3.394,405.65,14.13,61.14
2020-08-21 15:37:00,3.3955,405.72,14.1373,61.1
2020-08-21 15:38:00,3.3951,405.46,14.1529,61.02
2020-08-21 15:39:00,3.3972,406.03,14.2194,61.08
2020-08-21 15:40:00,3.3956,406.13,14.2125,61.16
2020-08-21 15:41:00,3.3955,405.93,14.2275,61.14
2020-08-21 15:42:00,3.3964,405.92,14.2384,61.16
2020-08-21 15:43:00,3.3974,406.19,14.2653,61.17
2020-08-21 15:44:00,3.3954,406.07,14.29,61.15
2020-08-21 15:45:00,3.4049,406.74,14.361,61.29
2020-08-21 15:46:00,3.4007,406.83,14.2916,61.27
2020-08-21 15:47:00,3.3945,406.52,14.3,61.17
2020-08-21 15:48:00,3.386,405.89,14.217,61.08
2020-08-21 15:49:00,3.3823,405.59,14.2343,60.96
2020-08-21 15:50:00,3.3833,405.4,14.2463,60.99
2020-08-21 15:51:00,3.3841,405.6,14.2431,60.99
2020-08-21 15:52:00,3.3838,405.3,14.2163,60.99
2020-08-21 15:53:00,3.3805,404.92,14.2222,60.98
2020-08-21 15:54:00,3.3772,405.01,14.2317,60.98
2020-08-21 15:55:00,3.374,404.91,14.1634,60.93
2020-08-21 15:56:00,3.3817,405.26,14.1658,61.05
2020-08-21 15:57:00,3.3823,405.19,14.2191,61.02
2020-08-21 15:58:00,3.3757,404.77,14.1019,60.93
2020-08-21 15:59:00,3.3732,404.27,14.0839,60.86
2020-08-21 16:00:00,3.3803,404.66,14.13,60.83
2020-08-21 16:01:00,3.3795,404.56,14.13,60.86
2020-08-21 16:02:00,3.3679,403.84,14.0691,60.75
2020-08-21 16:03:00,3.3635,403.45,14.0041,60.69
2020-08-21 16:04:00,3.3616,403.88,14.0606,60.74
2020-08-21 16:05:00,3.3664,404.0,14.0848,60.69
2020-08-21 16:06:00,3.3673,404.24,14.1,60.74
2020-08-21 16:07:00,3.3691,404.61,14.0866,60.78
2020-08-21 16:08:00,3.3733,404.55,13.9992,60.79
2020-08-21 16:09:00,3.3722,404.45,14.0285,60.75
2020-08-21 16:10:00,3.3782,404.69,14.0523,60.77
2020-08-21 16:11:00,3.3773,404.41,14.0257,60.74
2020-08-21 16:12:00,3.3823,404.44,13.9889,60.82
2020-08-21 16:13:00,3.3817,404.18,13.9355,60.78
2020-08-21 16:14:00,3.3868,404.33,13.9878,60.83
2020-08-21 16:15:00,3.3936,405.14,13.9971,60.94
2020-08-21 16:16:00,3.3993,405.49,14.0,60.94
2020-08-21 16:17:00,3.3974,405.77,14.0486,60.91
2020-08-21 16:18:00,3.4051,405.61,14.1007,60.98
2020-08-21 16:19:00,3.4035,405.99,14.1826,61.08
2020-08-21 16:20:00,3.4,405.92,14.1166,61.05
2020-08-21 16:21:00,3.4017,405.94,14.1029,61.02
2020-08-21 16:22:00,3.4146,406.24,14.1296,61.08
2020-08-21 16:23:00,3.418,406.41,14.1488,61.17
2020-08-21 16:24:00,3.4185,406.19,14.1362,61.17
2020-08-21 16:25:00,3.4121,405.87,14.047,61.09
2020-08-21 16:26:00,3.4042,405.65,14.0343,61.04
2020-08-21 16:27:00,3.4101,405.73,14.0489,61.04
2020-08-21 16:28:00,3.4129,405.75,14.0336,61.04
2020-08-21 16:29:00,3.4103,405.88,14.027,61.05
2020-08-21 16:30:00,3.4001,405.7,14.0241,60.97
2020-08-21 16:31:00,3.3957,405.23,13.9987,60.91
2020-08-21 16:32:00,3.3963,405.19,13.9808,60.9
2020-08-21 16:33:00,3.3921,404.97,13.989,60.9
2020-08-21 16:34:00,3.3908,404.95,13.9903,60.9
2020-08-21 16:35:00,3.3924,405.37,13.9557,60.93
2020-08-21 16:36:00,3.393,405.27,13.9561,60.93
2020-08-21 16:37:00,3.3835,404.82,13.9387,60.78
2020-08-21 16:38:00,3.3824,404.7,13.9576,60.62
2020-08-21 16:39:00,3.3837,404.65,13.9397,60.64
2020-08-21 16:40:00,3.3815,404.32,13.94,60.6
2020-08-21 16:41:00,3.3829,404.45,13.93,60.63
2020-08-21 16:42:00,3.379,404.1,13.9091,60.54
2020-08-21 16:43:00,3.3759,403.98,13.8872,60.43
2020-08-21 16:44:00,3.3757,403.72,13.8725,60.41
2020-08-21 16:45:00,3.3788,404.16,13.9102,60.53
2020-08-21 16:46:00,3.3852,404.43,13.9364,60.65
2020-08-21 16:47:00,3.3819,404.11,13.9471,60.6
2020-08-21 16:48:00,3.3725,403.79,13.9417,60.54
2020-08-21 16:49:00,3.3636,402.85,13.8879,60.31
2020-08-21 16:50:00,3.3609,402.62,13.8647,60.34
2020-08-21 16:51:00,3.3688,402.96,13.8526,60.37
2020-08-21 16:52:00,3.3663,403.0,13.8468,60.33
2020-08-21 16:53:00,3.3669,403.26,13.834,60.37
2020-08-21 16:54:00,3.3509,402.46,13.7415,60.15
2020-08-21 16:55:00,3.346,401.85,13.7309,60.04
2020-08-21 16:56:00,3.3541,402.6,13.7787,60.17
2020-08-21 16:57:00,3.3524,402.56,13.6837,60.27
2020-08-21 16:58:00,3.3515,401.51,13.6118,60.14
2020-08-21 16:59:00,3.3394,400.77,13.6088,59.99
2020-08-21 17:00:00,3.3285,399.57,13.5549,59.76
2020-08-21 17:01:00,3.3436,401.01,13.6962,60.05
2020-08-21 17:02:00,3.3334,400.08,13.6414,59.78
2020-08-21 17:03:00,3.3366,400.36,13.6564,59.86
